,START_DATE,END_DATE,CATEGORY,START,STOP,MILES,PURPOSE,day_wk,new_days,new_days_1
787,10/6/2016 8:49,10/6/2016 11:36,Business,Unknown Location,Rawalpindi,17.9,Miscellaneous,2016-10-06 08:49:00,3,Thursday
788,10/6/2016 17:23,10/6/2016 17:40,Business,Rawalpindi,Unknown Location,112.6,Miscellaneous,2016-10-06 17:23:00,3,Thursday
789,10/6/2016 18:37,10/6/2016 18:39,Business,Unknown Location,Unknown Location,18.4,Miscellaneous,2016-10-06 18:37:00,3,Thursday
790,10/6/2016 19:46,10/6/2016 20:26,Business,Unknown Location,Unknown Location,13.8,Miscellaneous,2016-10-06 19:46:00,3,Thursday
791,10/7/2016 10:56,10/7/2016 10:59,Business,Unknown Location,Lahore,33.2,Miscellaneous,2016-10-07 10:56:00,4,Friday
792,10/7/2016 11:27,10/7/2016 11:50,Business,Lahore,Lahore,2.6,Miscellaneous,2016-10-07 11:27:00,4,Friday
793,10/7/2016 13:52,10/7/2016 14:08,Business,Lahore,Unknown Location,5.8,Miscellaneous,2016-10-07 13:52:00,4,Friday
794,10/7/2016 14:29,10/7/2016 15:11,Business,Unknown Location,Lahore,8.3,Miscellaneous,2016-10-07 14:29:00,4,Friday
795,10/7/2016 15:47,10/7/2016 16:02,Business,Lahore,Lahore,2.4,Miscellaneous,2016-10-07 15:47:00,4,Friday
796,10/7/2016 18:08,10/7/2016 18:27,Business,Lahore,Lahore,3.1,Miscellaneous,2016-10-07 18:08:00,4,Friday
797,10/7/2016 18:33,10/7/2016 19:01,Business,Lahore,Lahore,6.1,Miscellaneous,2016-10-07 18:33:00,4,Friday
798,10/8/2016 15:03,10/8/2016 15:03,Business,Karachi,Karachi,3.6,Miscellaneous,2016-10-08 15:03:00,5,Saturday
799,10/8/2016 18:15,10/8/2016 18:18,Business,Karachi,Unknown Location,8.0,Miscellaneous,2016-10-08 18:15:00,5,Saturday
800,10/9/2016 14:04,10/9/2016 14:23,Business,Unknown Location,Unknown Location,7.7,Temporary Site,2016-10-09 14:04:00,6,Sunday
801,10/10/2016 17:22,10/10/2016 17:28,Business,Islamabad,Islamabad,1.7,Miscellaneous,2016-10-10 17:22:00,0,Monday
802,10/10/2016 17:33,10/10/2016 18:13,Business,Islamabad,Unknown Location,9.5,Miscellaneous,2016-10-10 17:33:00,0,Monday
803,10/11/2016 1:27,10/11/2016 2:08,Business,Unknown Location,Rawalpindi,17.1,Meeting,2016-10-11 01:27:00,1,Tuesday
804,10/12/2016 19:18,10/12/2016 19:21,Business,Rawalpindi,Unknown Location,18.4,Miscellaneous,2016-10-12 19:18:00,2,Wednesday
805,10/13/2016 11:20,10/13/2016 11:58,Business,Unknown Location,Islamabad,9.8,Miscellaneous,2016-10-13 11:20:00,3,Thursday
806,10/13/2016 12:08,10/13/2016 12:14,Business,Islamabad,Islamabad,1.0,Miscellaneous,2016-10-13 12:08:00,3,Thursday
807,10/13/2016 13:02,10/13/2016 13:02,Business,Islamabad,Islamabad,0.7,Miscellaneous,2016-10-13 13:02:00,3,Thursday
808,10/13/2016 13:37,10/13/2016 13:46,Business,Islamabad,Islamabad,2.3,Miscellaneous,2016-10-13 13:37:00,3,Thursday
809,10/13/2016 16:08,10/13/2016 16:53,Business,Islamabad,Unknown Location,10.9,Miscellaneous,2016-10-13 16:08:00,3,Thursday
810,10/14/2016 8:50,10/14/2016 9:44,Business,Unknown Location,Rawalpindi,12.7,Miscellaneous,2016-10-14 08:50:00,4,Friday
811,10/14/2016 10:16,10/14/2016 10:52,Business,Rawalpindi,Unknown Location,12.4,Miscellaneous,2016-10-14 10:16:00,4,Friday
812,10/14/2016 15:56,10/14/2016 16:20,Business,Unknown Location,Unknown Location,3.8,Miscellaneous,2016-10-14 15:56:00,4,Friday
813,10/14/2016 23:54,10/15/2016 2:06,Business,Unknown Location,Rawalpindi,17.0,Meeting,2016-10-14 23:54:00,4,Friday
814,10/15/2016 22:28,10/15/2016 22:48,Business,Morrisville,Morrisville,6.2,Miscellaneous,2016-10-15 22:28:00,5,Saturday
815,10/16/2016 0:01,10/16/2016 0:14,Business,Morrisville,Cary,3.1,Miscellaneous,2016-10-16 00:01:00,6,Sunday
816,10/16/2016 12:52,10/16/2016 13:11,Business,Cary,Durham,10.5,Meeting,2016-10-16 12:52:00,6,Sunday
817,10/16/2016 14:40,10/16/2016 15:01,Business,Durham,Morrisville,8.1,Miscellaneous,2016-10-16 14:40:00,6,Sunday
818,10/16/2016 15:10,10/16/2016 15:19,Business,Morrisville,Cary,3.1,Miscellaneous,2016-10-16 15:10:00,6,Sunday
819,10/16/2016 19:27,10/16/2016 19:33,Business,Whitebridge,Parkway,2.1,Meeting,2016-10-16 19:27:00,6,Sunday
820,10/16/2016 20:30,10/16/2016 20:39,Business,Cary,Morrisville,4.3,Miscellaneous,2016-10-16 20:30:00,6,Sunday
821,10/16/2016 21:34,10/16/2016 21:41,Business,Morrisville,Cary,2.5,Meal/Entertain,2016-10-16 21:34:00,6,Sunday
822,10/17/2016 15:19,10/17/2016 15:57,Business,Cary,Raleigh,20.6,Miscellaneous,2016-10-17 15:19:00,0,Monday
823,10/17/2016 16:29,10/17/2016 17:11,Business,Raleigh,Cary,17.6,Miscellaneous,2016-10-17 16:29:00,0,Monday
824,10/17/2016 18:02,10/17/2016 18:16,Business,Cary,Apex,5.6,Miscellaneous,2016-10-17 18:02:00,0,Monday
825,10/17/2016 18:31,10/17/2016 18:45,Business,Apex,Apex,3.3,Miscellaneous,2016-10-17 18:31:00,0,Monday
826,10/17/2016 19:08,10/17/2016 19:25,Business,Apex,Cary,5.3,Miscellaneous,2016-10-17 19:08:00,0,Monday
827,10/18/2016 8:12,10/18/2016 8:22,Business,Whitebridge,Edgehill Farms,3.3,Miscellaneous,2016-10-18 08:12:00,1,Tuesday
828,10/18/2016 8:53,10/18/2016 9:02,Business,Edgehill Farms,Whitebridge,3.3,Miscellaneous,2016-10-18 08:53:00,1,Tuesday
829,10/18/2016 10:41,10/18/2016 11:09,Business,Cary,Morrisville,7.9,Temporary Site,2016-10-18 10:41:00,1,Tuesday
830,10/18/2016 18:12,10/18/2016 18:33,Business,Oakland,Emeryville,13.0,Miscellaneous,2016-10-18 18:12:00,1,Tuesday
831,10/18/2016 19:03,10/18/2016 19:13,Business,Emeryville,Berkeley,3.0,Miscellaneous,2016-10-18 19:03:00,1,Tuesday
832,10/18/2016 20:31,10/18/2016 20:37,Business,Berkeley,Emeryville,3.0,Miscellaneous,2016-10-18 20:31:00,1,Tuesday
833,10/19/2016 9:33,10/19/2016 9:47,Business,Emeryville,Oakland,3.8,Miscellaneous,2016-10-19 09:33:00,2,Wednesday
834,10/19/2016 9:54,10/19/2016 10:21,Business,Oakland,San Francisco,9.5,Miscellaneous,2016-10-19 09:54:00,2,Wednesday
835,10/19/2016 13:45,10/19/2016 13:56,Business,SOMISSPO,French Quarter,1.7,Miscellaneous,2016-10-19 13:45:00,2,Wednesday
836,10/19/2016 14:02,10/19/2016 14:31,Business,San Francisco,Berkeley,10.8,Miscellaneous,2016-10-19 14:02:00,2,Wednesday
837,10/19/2016 15:44,10/19/2016 16:02,Business,West Berkeley,North Berkeley Hills,4.1,Miscellaneous,2016-10-19 15:44:00,2,Wednesday
838,10/19/2016 16:06,10/19/2016 16:19,Business,North Berkeley Hills,Southside,2.2,Miscellaneous,2016-10-19 16:06:00,2,Wednesday
839,10/19/2016 16:33,10/19/2016 17:01,Business,Berkeley,Emeryville,4.6,Miscellaneous,2016-10-19 16:33:00,2,Wednesday
840,10/20/2016 11:26,10/20/2016 11:34,Business,Emeryville,Berkeley,3.1,Miscellaneous,2016-10-20 11:26:00,3,Thursday
841,10/20/2016 12:19,10/20/2016 13:17,Business,Berkeley,San Jose,47.7,Miscellaneous,2016-10-20 12:19:00,3,Thursday
842,10/20/2016 20:44,10/20/2016 21:37,Business,San Jose,Emeryville,44.6,Miscellaneous,2016-10-20 20:44:00,3,Thursday
843,10/21/2016 10:06,10/21/2016 10:21,Business,Emeryville,Oakland,13.2,Miscellaneous,2016-10-21 10:06:00,4,Friday
844,10/22/2016 0:54,10/22/2016 1:09,Business,Morrisville,Cary,8.7,Miscellaneous,2016-10-22 00:54:00,5,Saturday
845,10/22/2016 13:26,10/22/2016 14:03,Business,Cary,Raleigh,17.2,Miscellaneous,2016-10-22 13:26:00,5,Saturday
846,10/22/2016 17:08,10/22/2016 17:55,Business,Raleigh,Cary,14.0,Miscellaneous,2016-10-22 17:08:00,5,Saturday
847,10/23/2016 9:24,10/23/2016 10:05,Business,Cary,Raleigh,28.1,Miscellaneous,2016-10-23 09:24:00,6,Sunday
848,10/23/2016 12:17,10/23/2016 12:59,Business,Raleigh,Cary,28.2,Miscellaneous,2016-10-23 12:17:00,6,Sunday
849,10/23/2016 19:04,10/23/2016 19:14,Business,Cary,Morrisville,3.1,Meal/Entertain,2016-10-23 19:04:00,6,Sunday
850,10/23/2016 21:10,10/23/2016 21:25,Business,Morrisville,Cary,3.1,Customer Visit,2016-10-23 21:10:00,6,Sunday
851,10/24/2016 14:57,10/24/2016 15:26,Business,Cary,Durham,16.4,Miscellaneous,2016-10-24 14:57:00,0,Monday
852,10/24/2016 15:33,10/24/2016 16:13,Business,Durham,Morrisville,15.4,Miscellaneous,2016-10-24 15:33:00,0,Monday
853,10/24/2016 16:34,10/24/2016 16:41,Business,Morrisville,Cary,2.2,Miscellaneous,2016-10-24 16:34:00,0,Monday
854,10/25/2016 13:27,10/25/2016 14:08,Business,Cary,Apex,11.2,Miscellaneous,2016-10-25 13:27:00,1,Tuesday
855,10/25/2016 15:04,10/25/2016 15:11,Business,Apex,Eagle Rock,2.2,Miscellaneous,2016-10-25 15:04:00,1,Tuesday
856,10/25/2016 15:16,10/25/2016 15:33,Business,Eagle Rock,Cary,3.6,Miscellaneous,2016-10-25 15:16:00,1,Tuesday
857,10/25/2016 20:00,10/25/2016 20:11,Business,Whitebridge,Savon Height,3.6,Meal/Entertain,2016-10-25 20:00:00,1,Tuesday
858,10/25/2016 20:54,10/25/2016 21:03,Business,Savon Height,Parkway,4.9,Miscellaneous,2016-10-25 20:54:00,1,Tuesday
859,10/25/2016 22:24,10/25/2016 22:45,Business,Parkway,Whitebridge,8.7,Errand/Supplies,2016-10-25 22:24:00,1,Tuesday
860,10/26/2016 19:25,10/26/2016 19:31,Business,Whitebridge,Parkway,2.1,Meeting,2016-10-26 19:25:00,2,Wednesday
861,10/26/2016 20:53,10/26/2016 21:03,Business,Parkway,Whitebridge,2.1,Miscellaneous,2016-10-26 20:53:00,2,Wednesday
862,10/27/2016 18:51,10/27/2016 19:16,Business,Cary,Morrisville,8.4,Meeting,2016-10-27 18:51:00,3,Thursday
863,10/27/2016 19:20,10/27/2016 19:35,Business,Morrisville,Morrisville,5.9,Miscellaneous,2016-10-27 19:20:00,3,Thursday
864,10/27/2016 19:52,10/27/2016 20:21,Business,Huntington Woods,Huntington Woods,12.1,Miscellaneous,2016-10-27 19:52:00,3,Thursday
865,10/27/2016 20:47,10/27/2016 20:54,Business,Huntington Woods,Weston,3.9,Miscellaneous,2016-10-27 20:47:00,3,Thursday
866,10/27/2016 21:26,10/27/2016 21:48,Business,Morrisville,Cary,6.2,Miscellaneous,2016-10-27 21:26:00,3,Thursday
867,10/28/2016 11:34,10/28/2016 11:52,Business,Cary,Durham,10.4,Meeting,2016-10-28 11:34:00,4,Friday
868,10/28/2016 13:06,10/28/2016 13:36,Business,Durham,Cary,9.9,Meeting,2016-10-28 13:06:00,4,Friday
869,10/28/2016 15:53,10/28/2016 17:59,Business,Cary,Winston Salem,107.0,Meeting,2016-10-28 15:53:00,4,Friday
870,10/28/2016 18:13,10/28/2016 20:07,Business,Winston Salem,Asheville,133.6,Meeting,2016-10-28 18:13:00,4,Friday
871,10/28/2016 20:13,10/28/2016 22:00,Business,Asheville,Topton,91.8,Meeting,2016-10-28 20:13:00,4,Friday
872,10/29/2016 15:22,10/29/2016 17:05,Business,Topton,Hayesville,40.7,Meeting,2016-10-29 15:22:00,5,Saturday
873,10/29/2016 17:13,10/29/2016 19:19,Business,Hayesville,Topton,75.7,Miscellaneous,2016-10-29 17:13:00,5,Saturday
874,10/30/2016 7:49,10/30/2016 8:30,Business,Topton,Bryson City,29.8,Miscellaneous,2016-10-30 07:49:00,6,Sunday
875,10/30/2016 9:07,10/30/2016 10:09,Business,Bryson City,Bryson City,16.3,Miscellaneous,2016-10-30 09:07:00,6,Sunday
876,10/30/2016 10:11,10/30/2016 10:38,Business,Bryson City,Bryson City,6.5,Miscellaneous,2016-10-30 10:11:00,6,Sunday
877,10/30/2016 10:51,10/30/2016 11:21,Business,Bryson City,Bryson City,6.3,Miscellaneous,2016-10-30 10:51:00,6,Sunday
878,10/30/2016 12:24,10/30/2016 12:35,Business,Bryson City,Almond,6.6,Miscellaneous,2016-10-30 12:24:00,6,Sunday
879,10/30/2016 12:58,10/30/2016 13:18,Business,Almond,Bryson City,15.2,Miscellaneous,2016-10-30 12:58:00,6,Sunday
880,10/30/2016 13:24,10/30/2016 14:37,Business,Bryson City,Asheville,68.4,Miscellaneous,2016-10-30 13:24:00,6,Sunday
881,10/30/2016 15:22,10/30/2016 18:23,Business,Asheville,Mebane,195.9,Miscellaneous,2016-10-30 15:22:00,6,Sunday
882,10/30/2016 18:26,10/30/2016 19:39,Business,Mebane,Cary,45.2,Miscellaneous,2016-10-30 18:26:00,6,Sunday
883,10/31/2016 18:11,10/31/2016 18:20,Business,Cary,Morrisville,3.2,Miscellaneous,2016-10-31 18:11:00,0,Monday
884,10/31/2016 18:47,10/31/2016 19:16,Business,Morrisville,Raleigh,10.3,Miscellaneous,2016-10-31 18:47:00,0,Monday
885,10/31/2016 20:18,10/31/2016 20:44,Business,Raleigh,Cary,13.1,Miscellaneous,2016-10-31 20:18:00,0,Monday
886,10/31/2016 21:45,10/31/2016 22:10,Business,Savon Height,Whitebridge,9.6,Errand/Supplies,2016-10-31 21:45:00,0,Monday
887,11/1/2016 11:50,11/1/2016 12:27,Business,Cary,Durham,16.5,Miscellaneous,2016-11-01 11:50:00,1,Tuesday
888,11/1/2016 16:29,11/1/2016 17:02,Business,Durham,Cary,12.8,Miscellaneous,2016-11-01 16:29:00,1,Tuesday
889,11/1/2016 17:35,11/1/2016 17:42,Business,Whitebridge,Whitebridge,1.2,Miscellaneous,2016-11-01 17:35:00,1,Tuesday
890,11/1/2016 19:14,11/1/2016 19:20,Business,Whitebridge,Whitebridge,1.0,Miscellaneous,2016-11-01 19:14:00,1,Tuesday
891,11/1/2016 19:59,11/1/2016 20:12,Business,Whitebridge,Whitebridge,4.1,Miscellaneous,2016-11-01 19:59:00,1,Tuesday
892,11/1/2016 20:41,11/1/2016 20:55,Business,Whitebridge,Whitebridge,4.2,Meal/Entertain,2016-11-01 20:41:00,1,Tuesday
893,11/2/2016 15:10,11/2/2016 15:18,Business,Whitebridge,Westpark Place,1.4,Miscellaneous,2016-11-02 15:10:00,2,Wednesday
894,11/2/2016 15:45,11/2/2016 15:52,Business,Westpark Place,Whitebridge,1.8,Miscellaneous,2016-11-02 15:45:00,2,Wednesday
895,11/2/2016 16:46,11/2/2016 17:11,Business,Cary,Morrisville,8.5,Meeting,2016-11-02 16:46:00,2,Wednesday
896,11/2/2016 17:34,11/2/2016 17:49,Business,Morrisville,Morrisville,5.0,Miscellaneous,2016-11-02 17:34:00,2,Wednesday
897,11/2/2016 17:53,11/2/2016 18:00,Business,Morrisville,Cary,3.8,Miscellaneous,2016-11-02 17:53:00,2,Wednesday
898,11/3/2016 11:28,11/3/2016 11:34,Business,Whitebridge,Hazelwood,2.5,Miscellaneous,2016-11-03 11:28:00,3,Thursday
899,11/3/2016 12:43,11/3/2016 12:49,Business,Hazelwood,Whitebridge,2.4,Miscellaneous,2016-11-03 12:43:00,3,Thursday
900,11/3/2016 13:42,11/3/2016 13:47,Business,Whitebridge,Westpark Place,1.4,Miscellaneous,2016-11-03 13:42:00,3,Thursday
901,11/3/2016 14:13,11/3/2016 14:26,Business,Westpark Place,Whitebridge,1.8,Miscellaneous,2016-11-03 14:13:00,3,Thursday
902,11/3/2016 18:51,11/3/2016 19:08,Business,Cary,Morrisville,3.1,Meal/Entertain,2016-11-03 18:51:00,3,Thursday
903,11/3/2016 22:46,11/3/2016 22:58,Business,Morrisville,Cary,3.1,Customer Visit,2016-11-03 22:46:00,3,Thursday
904,11/4/2016 10:02,11/4/2016 10:18,Business,Cary,Morrisville,7.9,Temporary Site,2016-11-04 10:02:00,4,Friday
905,11/4/2016 18:14,11/4/2016 18:21,Business,San Jose,Santa Clara,3.8,Miscellaneous,2016-11-04 18:14:00,4,Friday
906,11/4/2016 21:04,11/4/2016 21:20,Business,Agnew,Cory,4.3,Miscellaneous,2016-11-04 21:04:00,4,Friday
907,11/4/2016 22:12,11/4/2016 22:25,Business,Cory,Agnew,3.9,Miscellaneous,2016-11-04 22:12:00,4,Friday
908,11/5/2016 8:34,11/5/2016 8:43,Business,Agnew,Renaissance,2.2,Miscellaneous,2016-11-05 08:34:00,5,Saturday
909,11/5/2016 17:29,11/5/2016 17:40,Business,Renaissance,Agnew,2.8,Miscellaneous,2016-11-05 17:29:00,5,Saturday
910,11/5/2016 19:20,11/5/2016 19:28,Business,Agnew,Agnew,2.2,Miscellaneous,2016-11-05 19:20:00,5,Saturday
911,11/6/2016 10:50,11/6/2016 11:04,Business,Agnew,Renaissance,2.4,Miscellaneous,2016-11-06 10:50:00,6,Sunday
912,11/6/2016 16:05,11/6/2016 16:22,Business,Renaissance,Agnew,2.8,Meeting,2016-11-06 16:05:00,6,Sunday
913,11/6/2016 16:27,11/6/2016 17:28,Business,Santa Clara,Berkeley,43.9,Customer Visit,2016-11-06 16:27:00,6,Sunday
914,11/6/2016 19:04,11/6/2016 19:12,Business,Downtown,West Berkeley,1.8,Miscellaneous,2016-11-06 19:04:00,6,Sunday
915,11/6/2016 20:06,11/6/2016 20:21,Business,West Berkeley,Central,3.3,Miscellaneous,2016-11-06 20:06:00,6,Sunday
916,11/7/2016 12:28,11/7/2016 12:57,Business,Berkeley,San Francisco,11.8,Between Offices,2016-11-07 12:28:00,0,Monday
917,11/7/2016 19:17,11/7/2016 19:57,Business,San Francisco,Berkeley,13.2,Between Offices,2016-11-07 19:17:00,0,Monday
918,11/8/2016 10:29,11/8/2016 10:57,Business,Berkeley,San Francisco,12.2,Between Offices,2016-11-08 10:29:00,1,Tuesday
919,11/8/2016 12:16,11/8/2016 12:49,Business,San Francisco,Berkeley,11.3,Meeting,2016-11-08 12:16:00,1,Tuesday
920,11/8/2016 13:41,11/8/2016 14:01,Business,Berkeley,Emeryville,3.6,Miscellaneous,2016-11-08 13:41:00,1,Tuesday
921,11/8/2016 16:21,11/8/2016 16:34,Business,Emeryville,Berkeley,3.0,Miscellaneous,2016-11-08 16:21:00,1,Tuesday
922,11/9/2016 13:08,11/9/2016 13:41,Business,Berkeley,San Francisco,11.4,Miscellaneous,2016-11-09 13:08:00,2,Wednesday
923,11/9/2016 15:58,11/9/2016 16:04,Business,NOMA,Downtown,0.9,Miscellaneous,2016-11-09 15:58:00,2,Wednesday
924,11/9/2016 17:31,11/9/2016 18:03,Business,Downtown,Sunnyside,6.2,Miscellaneous,2016-11-09 17:31:00,2,Wednesday
925,11/9/2016 18:09,11/9/2016 18:14,Business,Sunnyside,Ingleside,0.7,Miscellaneous,2016-11-09 18:09:00,2,Wednesday
926,11/9/2016 18:21,11/9/2016 18:35,Business,Ingleside,Potrero Flats,5.5,Meeting,2016-11-09 18:21:00,2,Wednesday
927,11/9/2016 18:40,11/9/2016 19:17,Business,San Francisco,Oakland,12.7,Customer Visit,2016-11-09 18:40:00,2,Wednesday
928,11/9/2016 20:52,11/9/2016 21:02,Business,Oakland,Berkeley,2.6,Miscellaneous,2016-11-09 20:52:00,2,Wednesday
929,11/9/2016 21:56,11/9/2016 22:02,Business,Central,Central,1.1,Miscellaneous,2016-11-09 21:56:00,2,Wednesday
930,11/10/2016 9:46,11/10/2016 10:15,Business,Berkeley,San Francisco,12.6,Temporary Site,2016-11-10 09:46:00,3,Thursday
931,11/10/2016 10:20,11/10/2016 10:31,Business,Tenderloin,SOMISSPO,1.2,Miscellaneous,2016-11-10 10:20:00,3,Thursday
932,11/10/2016 14:57,11/10/2016 15:07,Business,SOMISSPO,Tenderloin,1.1,Miscellaneous,2016-11-10 14:57:00,3,Thursday
933,11/10/2016 15:17,11/10/2016 15:22,Business,San Francisco,Oakland,9.9,Temporary Site,2016-11-10 15:17:00,3,Thursday
934,11/10/2016 15:30,11/10/2016 15:53,Business,Oakland,Berkeley,6.0,Meeting,2016-11-10 15:30:00,3,Thursday
935,11/10/2016 19:18,11/10/2016 19:21,Business,West Berkeley,Central,0.8,Miscellaneous,2016-11-10 19:18:00,3,Thursday
936,11/11/2016 9:35,11/11/2016 10:23,Business,Berkeley,Menlo Park,45.9,Customer Visit,2016-11-11 09:35:00,4,Friday
937,11/11/2016 12:58,11/11/2016 13:13,Business,Menlo Park,Palo Alto,4.0,Miscellaneous,2016-11-11 12:58:00,4,Friday
938,11/11/2016 14:20,11/11/2016 14:32,Business,Palo Alto,Menlo Park,2.5,Miscellaneous,2016-11-11 14:20:00,4,Friday
939,11/11/2016 14:39,11/11/2016 15:46,Business,Menlo Park,Berkeley,36.6,Customer Visit,2016-11-11 14:39:00,4,Friday
940,11/11/2016 18:30,11/11/2016 18:43,Business,Central,College Avenue,2.9,Miscellaneous,2016-11-11 18:30:00,4,Friday
941,11/11/2016 21:08,11/11/2016 21:18,Business,College Avenue,Central,2.6,Miscellaneous,2016-11-11 21:08:00,4,Friday
942,11/12/2016 10:32,11/12/2016 10:52,Business,Central,South,2.3,Miscellaneous,2016-11-12 10:32:00,5,Saturday
943,11/12/2016 10:55,11/12/2016 11:25,Business,South,Downtown,6.4,Miscellaneous,2016-11-12 10:55:00,5,Saturday
944,11/12/2016 13:07,11/12/2016 13:15,Business,Downtown,Central,1.4,Miscellaneous,2016-11-12 13:07:00,5,Saturday
945,11/12/2016 13:46,11/12/2016 13:50,Business,Central,West Berkeley,0.6,Miscellaneous,2016-11-12 13:46:00,5,Saturday
946,11/12/2016 14:22,11/12/2016 14:53,Business,West Berkeley,South,5.9,Meeting,2016-11-12 14:22:00,5,Saturday
947,11/12/2016 15:14,11/12/2016 15:21,Business,South,Southwest Berkeley,0.8,Miscellaneous,2016-11-12 15:14:00,5,Saturday
948,11/12/2016 15:25,11/12/2016 15:36,Business,Berkeley,Emeryville,1.3,Miscellaneous,2016-11-12 15:25:00,5,Saturday
949,11/12/2016 15:40,11/12/2016 15:59,Business,Emeryville,Berkeley,3.7,Errand/Supplies,2016-11-12 15:40:00,5,Saturday
950,11/13/2016 8:54,11/13/2016 9:02,Business,Central,Central,2.3,Miscellaneous,2016-11-13 08:54:00,6,Sunday
951,11/13/2016 9:27,11/13/2016 9:53,Business,Central,Central,2.6,Miscellaneous,2016-11-13 09:27:00,6,Sunday
952,11/13/2016 10:31,11/13/2016 10:37,Business,Central,Southside,1.9,Miscellaneous,2016-11-13 10:31:00,6,Sunday
953,11/13/2016 11:04,11/13/2016 11:16,Business,Southside,West Berkeley,2.1,Miscellaneous,2016-11-13 11:04:00,6,Sunday
954,11/13/2016 12:22,11/13/2016 12:51,Business,West Berkeley,Southside,4.0,Meeting,2016-11-13 12:22:00,6,Sunday
955,11/13/2016 13:05,11/13/2016 13:11,Business,Southside,South Berkeley,0.9,Miscellaneous,2016-11-13 13:05:00,6,Sunday
956,11/13/2016 13:14,11/13/2016 13:18,Business,South Berkeley,Southside,0.9,Miscellaneous,2016-11-13 13:14:00,6,Sunday
957,11/13/2016 14:35,11/13/2016 14:46,Business,Southside,Central,2.4,Miscellaneous,2016-11-13 14:35:00,6,Sunday
958,11/13/2016 15:14,11/13/2016 15:24,Business,Central,Southside,1.9,Miscellaneous,2016-11-13 15:14:00,6,Sunday
959,11/13/2016 15:47,11/13/2016 15:59,Business,Southside,Central,1.9,Miscellaneous,2016-11-13 15:47:00,6,Sunday
960,11/14/2016 11:24,11/14/2016 12:13,Business,Berkeley,Mountain View,44.6,Customer Visit,2016-11-14 11:24:00,0,Monday
961,11/14/2016 13:40,11/14/2016 14:33,Business,Mountain View,Berkeley,43.6,Customer Visit,2016-11-14 13:40:00,0,Monday
962,11/14/2016 15:27,11/14/2016 15:36,Business,Berkeley,Emeryville,2.5,Miscellaneous,2016-11-14 15:27:00,0,Monday
963,11/14/2016 20:19,11/14/2016 20:30,Business,Emeryville,Berkeley,3.7,Errand/Supplies,2016-11-14 20:19:00,0,Monday
964,11/15/2016 13:59,11/15/2016 14:06,Business,Berkeley,Oakland,5.1,Miscellaneous,2016-11-15 13:59:00,1,Tuesday
965,11/15/2016 14:09,11/15/2016 14:26,Business,Oakland,San Francisco,9.7,Temporary Site,2016-11-15 14:09:00,1,Tuesday
966,11/15/2016 20:44,11/15/2016 21:00,Business,San Francisco,Berkeley,11.8,Temporary Site,2016-11-15 20:44:00,1,Tuesday
967,11/16/2016 20:21,11/16/2016 20:27,Business,Berkeley,El Cerrito,2.3,Temporary Site,2016-11-16 20:21:00,2,Wednesday
968,11/16/2016 22:52,11/16/2016 23:02,Business,El Cerrito,Berkeley,3.1,Meal/Entertain,2016-11-16 22:52:00,2,Wednesday
969,11/17/2016 10:13,11/17/2016 10:44,Business,Berkeley,Oakland,16.3,Customer Visit,2016-11-17 10:13:00,3,Thursday
970,11/18/2016 20:09,11/18/2016 20:19,Business,Cary,Morrisville,3.1,Meal/Entertain,2016-11-18 20:09:00,4,Friday
971,11/18/2016 21:23,11/18/2016 21:34,Business,Morrisville,Cary,5.2,Meal/Entertain,2016-11-18 21:23:00,4,Friday
972,11/18/2016 21:56,11/18/2016 22:21,Business,Krendle Woods,Whitebridge,6.1,Meeting,2016-11-18 21:56:00,4,Friday
973,11/19/2016 13:51,11/19/2016 14:10,Business,Cary,Durham,10.3,Meeting,2016-11-19 13:51:00,5,Saturday
974,11/19/2016 14:30,11/19/2016 14:51,Business,Durham,Cary,10.5,Meeting,2016-11-19 14:30:00,5,Saturday
975,11/19/2016 16:01,11/19/2016 16:06,Business,Cary,Cary,1.5,Miscellaneous,2016-11-19 16:01:00,5,Saturday
976,11/19/2016 16:27,11/19/2016 16:41,Business,Cary,Cary,1.8,Miscellaneous,2016-11-19 16:27:00,5,Saturday
977,11/19/2016 17:41,11/19/2016 17:54,Business,Cary,Apex,5.4,Errand/Supplies,2016-11-19 17:41:00,5,Saturday
978,11/19/2016 21:14,11/19/2016 21:35,Business,Apex,Cary,5.4,Customer Visit,2016-11-19 21:14:00,5,Saturday
979,11/20/2016 10:27,11/20/2016 11:32,Business,Cary,Cary,39.2,Between Offices,2016-11-20 10:27:00,6,Sunday
980,11/20/2016 11:58,11/20/2016 12:28,Business,Cary,Cary,6.4,Customer Visit,2016-11-20 11:58:00,6,Sunday
981,11/20/2016 14:58,11/20/2016 15:07,Business,Cary,Cary,2.7,Meeting,2016-11-20 14:58:00,6,Sunday
982,11/20/2016 17:45,11/20/2016 18:37,Business,Cary,Cary,18.5,Errand/Supplies,2016-11-20 17:45:00,6,Sunday
983,11/21/2016 13:37,11/21/2016 13:49,Business,Cary,Cary,2.5,Meal/Entertain,2016-11-21 13:37:00,0,Monday
984,11/21/2016 14:34,11/21/2016 14:44,Business,Cary,Cary,2.1,Meal/Entertain,2016-11-21 14:34:00,0,Monday
985,11/21/2016 17:50,11/21/2016 18:04,Business,Cary,Unknown Location,6.7,Errand/Supplies,2016-11-21 17:50:00,0,Monday
986,11/21/2016 18:18,11/21/2016 18:27,Business,Unknown Location,Morrisville,3.5,Meal/Entertain,2016-11-21 18:18:00,0,Monday
